mc t0:0 5577, 6011, 21783 ,22357 
mc t0:0 5511, 6021, 21833 ,22335 
mc t0:0 5591, 5973, 21796 ,22327 
mc t0:0 5581, 5990, 21791 ,22370 
mc t0:0 5586, 6008, 21774 ,22335 
mc t0:0 5524, 5960, 21825 ,22340 
mc t0:0 5555, 5973, 21799 ,22340 
mc t0:0 5560, 5964, 21825 ,22340 
mc t0:0 5564, 6008, 21796 ,22340 
mc t0:0 5581, 5998, 21812 ,22332 
mc t0:0 5537, 5942, 21766 ,22344 
mc t0:0 5591, 5985, 21791 ,22322 
mc t0:0 5591, 5960, 21787 ,22344 
mc t0:0 5586, 6037, 21799 ,22353 
mc t0:0 5581, 5968, 21825 ,22378 
mc t0:0 5568, 6037, 21808 ,22322 
mc t0:0 5595, 6008, 21845 ,22332 
mc t0:0 5550, 5973, 21774 ,22335 
mc t0:0 5511, 6011, 21774 ,22344 
mc t0:0 5568, 6003, 21771 ,22322 
mc t0:0 5564, 5911, 21799 ,22322 
mc t0:0 5533, 5921, 21825 ,22353 
mc t0:0 5516, 6003, 21804 ,22310 
mc t0:0 5537, 5981, 21783 ,22322 
mc t0:0 5586, 5921, 21804 ,22353 
mc t0:0 5542, 5947, 21837 ,22344 
mc t0:0 5555, 6021, 21804 ,22353 
mc t0:0 5560, 5990, 21804 ,22327 
mc t0:0 5555, 6008, 21820 ,22327 
mc t0:0 5564, 5951, 21787 ,22319 
mc t0:0 5537, 5960, 21796 ,22332 
mc t0:0 5577, 5924, 21787 ,22335 
mc t0:0 5555, 5934, 21808 ,22378 
mc t0:0 5550, 5934, 21799 ,22348 
mc t0:0 5573, 5964, 21796 ,22335 
mc t0:0 5524, 6003, 21774 ,22310 
mc t0:0 5573, 5985, 21791 ,22327 
mc t0:0 5591, 5998, 21816 ,22391 
mc t0:0 5568, 5981, 21812 ,22322 
mc t0:0 5581, 5934, 21837 ,22383 
mc t0:0 5591, 5973, 21787 ,22314 
mc t0:0 5599, 5942, 21787 ,22332 
mc t0:0 5568, 5934, 21779 ,22327 
mc t0:0 5564, 5985, 21783 ,22383 
mc t0:0 5577, 6003, 21820 ,22322 
mc t0:0 5581, 5960, 21762 ,22374 
mc t0:0 5564, 5947, 21791 ,22327 
mc t0:0 5577, 5934, 21796 ,22361 
mc t0:0 5577, 5968, 21812 ,22319 
mc t0:0 5564, 6008, 21787 ,22374 
mc t0:0 5529, 5955, 21783 ,22370 
mc t0:0 5511, 5994, 21791 ,22314 
mc t0:0 5586, 5977, 21774 ,22310 
mc t0:0 5568, 5964, 21796 ,22340 
mc t0:0 5550, 5994, 21804 ,22322 
mc t0:0 5560, 6029, 21774 ,22383 
mc t0:0 5577, 5964, 21791 ,22366 
mc t0:0 5568, 6003, 21816 ,22366 
mc t0:0 5591, 5994, 21833 ,22388 
mc t0:0 5568, 6011, 21837 ,22383 
mc t0:0 5560, 5924, 21799 ,22388 
mc t0:0 5591, 5947, 21783 ,22417 
mc t0:0 5547, 5977, 21787 ,22374 
mc t0:0 5550, 6008, 21791 ,22353 
mc t0:0 5555, 6008, 21779 ,22322 
mc t0:0 5555, 5994, 21787 ,22332 
mc t0:0 5537, 5994, 21799 ,22344 
mc t0:0 5586, 5981, 21825 ,22366 
mc t0:0 5533, 5929, 21771 ,22378 
mc t0:0 5577, -330, -169 ,-349 
mc t0:0 5547, -330, -169 ,-349 
mc t0:0 5577, 5994, 21833 ,22340 
mc t0:0 5599, 5968, 21845 ,22348 
mc t0:0 5555, 5955, 21796 ,22310 
mc t0:0 5595, 5964, 21796 ,22327 
mc t0:0 5550, 6008, 21825 ,22353 
mc t0:0 5591, 5964, 21828 ,22357 
mc t0:0 5502, 5998, 21787 ,22335 
mc t0:0 5550, 5947, 21845 ,22340 
mc t0:0 5595, 5977, 21787 ,22310 
mc t0:0 5550, 5990, 21779 ,22374 
mc t0:0 5560, 5937, 21766 ,22340 
mc t0:0 5524, 5981, 21766 ,22319 
mc t0:0 5577, 5937, 21804 ,22327 
mc t0:0 5542, 5942, 21762 ,22374 
mc t0:0 5595, 6029, 21816 ,22319 
mc t0:0 5560, 5955, 21808 ,22335 
mc t0:0 5568, 5924, 21820 ,22322 
mc t0:0 5591, 5951, 21787 ,22388 
mc t0:0 5573, 5951, 21796 ,22327 
mc t0:0 5555, 5951, 21787 ,-349 
mc t0:0 5537, 6034, 21774 ,-349 
mc t0:0 5533, 6016, 21796 ,22327 
mc t0:0 5533, 5998, 21804 ,22335 
mc t0:0 5595, 5960, 21774 ,22366 
mc t0:0 5599, 5977, 21779 ,22319 
mc t0:0 5577, 6003, 21841 ,22319 
mc t0:0 5568, 5951, 21766 ,22361 
mc t0:0 5586, 5908, 21796 ,22340 
mc t0:0 5586, 5968, 21799 ,22322 
mc t0:0 5598, 5968, 21833 ,22353 
mc t0:0 5599, 5960, 21828 ,22340 
mc t0:0 5581, 6016, 21845 ,22335 
mc t0:0 5586, 5977, 21808 ,22370 
mc t0:0 5581, 6016, 21825 ,22319 
mc t0:0 5568, 5960, 21804 ,22322 
mc t0:0 5577, 5968, 21791 ,22340 
mc t0:0 5586, 6008, 21833 ,22383 
mc t0:0 5586, 5985, 21828 ,22314 
mc t0:0 5560, 5985, 21828 ,22314 
mc t0:0 5550, 5977, 21828 ,22374 
mc t0:0 5550, 6011, 21771 ,22314 
mc t0:0 5568, 5937, 21799 ,22388 
mc t0:0 5595, 5973, 21820 ,22361 
mc t0:0 5568, 6003, 21808 ,22396 
mc t0:0 5591, 5964, 21812 ,22335 
mc t0:0 5573, 6011, 21804 ,22322 
mc t0:0 5581, 5990, 21804 ,22310 
mc t0:0 5555, 5981, 21833 ,22344 
mc t0:0 5581, 5916, 21774 ,22374 
mc t0:0 5586, 5960, 21766 ,22344 
mc t0:0 5591, 5977, 21766 ,22322 
mc t0:0 5573, 6016, 21816 ,22366 
mc t0:0 5524, 5955, 21812 ,22370 
mc t0:0 5591, 5955, 21799 ,22370 
mc t0:0 -364, 6024, 21791 ,22322 
mc t0:0 5564, 5994, 21787 ,22332 
mc t0:0 5519, 6037, 21804 ,22322 
mc t0:0 5581, 6008, 21799 ,22357 
mc t0:0 5581, 6021, 21816 ,22305 
mc t0:0 5564, 5990, 21808 ,22322 
mc t0:0 5577, 5934, 21783 ,22366 
mc t0:0 5564, 5960, 21816 ,22335 
mc t0:0 5542, 5981, 21779 ,22378 
mc t0:0 5524, 6029, 21783 ,22340 
mc t0:0 5568, 5955, 21779 ,22374 
mc t0:0 5555, 6029, 21808 ,22383 
mc t0:0 5529, 5934, 21837 ,22332 
mc t0:0 5560, 5968, 21787 ,22310 
mc t0:0 5537, 6003, 21779 ,22357 
mc t0:0 5529, 6003, 21766 ,22370 
mc t0:0 5595, 5998, 21833 ,22353 
mc t0:0 5519, 5955, 21796 ,22335 
mc t0:0 5568, 6003, 21771 ,22366 
mc t0:0 5550, 5951, 21845 ,22327 
mc t0:0 5581, 5977, 21812 ,22361 
mc t0:0 5519, 6003, 21787 ,22340 
mc t0:0 5577, 5934, 21762 ,22340 
mc t0:0 5595, 5951, 21799 ,22319 
mc t0:0 5581, 6029, 21833 ,22332 
mc t0:0 5547, 5998, 21812 ,22322 
mc t0:0 5573, 5960, 21787 ,22344 
mc t0:0 5599, 6042, 21828 ,22366 
mc t0:0 5568, 5994, 21791 ,22327 
mc t0:0 5573, 5937, 21796 ,22314 
mc t0:0 5547, 5964, 21833 ,22327 
mc t0:0 5547, 5968, 21766 ,22335 
mc t0:0 5577, 6011, 21816 ,22314 
mc t0:0 5581, 5990, 21799 ,22305 
mc t0:0 5577, 6011, 21771 ,22378 
mc t0:0 5581, 5973, 21774 ,22332 
mc t0:0 5550, 5990, 21820 ,22319 
mc t0:0 5586, 6008, 21820 ,22310 
mc t0:0 5573, 5951, 21850 ,22378 
mc t0:0 5595, 5947, 21804 ,22344 
mc t0:0 5577, 5924, 21850 ,22327 
mc t0:0 5550, 6008, 21774 ,22353 
mc t0:0 5564, 6008, 21779 ,22400 
mc t0:0 5519, 5990, 21816 ,22314 
mc t0:0 5581, 5955, 21804 ,22310 
mc t0:0 5573, 6050, 21804 ,22370 
mc t0:0 5591, 6008, 21804 ,22314 
mc t0:0 5581, 6029, 21791 ,22332 
mc t0:0 5581, 6003, 21766 ,22383 
mc t0:0 5573, 5951, 21766 ,22319 
mc t0:0 5591, 6003, 21796 ,22335 
mc t0:0 5595, 6034, 21812 ,22340 
mc t0:0 5511, 5964, 21783 ,22319 
mc t0:0 5573, 5973, 21779 ,22332 
mc t0:0 5586, 5994, 21808 ,22327 
mc t0:0 5519, 6016, 21845 ,22319 
mc t0:0 5547, 5964, 21799 ,22327 
mc t0:0 5577, 5998, 21837 ,22353 
mc t0:0 5542, 5942, 21799 ,22357 
mc t0:0 5547, 5911, 21833 ,22314 
mc t0:0 5577, 5942, 21771 ,22370 
mc t0:0 5519, 6011, 21791 ,22335 
mc t0:0 5591, 5929, 21762 ,22357 
mc t0:0 5595, 5998, 21828 ,22344 
mc t0:0 5599, 5960, 21837 ,22391 
mc t0:0 5524, 5947, 21787 ,22370 
mc t0:0 5555, 5990, 21791 ,22400 
mc t0:0 5568, 6024, 21783 ,22357 
mc t0:0 5516, 5998, 21804 ,22340 
mc t0:0 5581, 6003, 21774 ,22335 
mc t0:0 5581, 5960, 21766 ,22332 
mc t0:0 5568, 5964, 21762 ,22319 
mc t0:0 5560, 5968, 21766 ,22344 
mc t0:0 5542, 5934, 21796 ,22314 
mc t0:0 5564, 6008, 21787 ,22348 
mc t0:0 5581, 6011, 21779 ,22322 
mc t0:0 5595, 5951, 21825 ,22361 
mc t0:0 5577, 5998, 21808 ,22383 
mc t0:0 5577, 5990, 21825 ,22348 
mc t0:0 5550, 5990, 21825 ,22332 
mc t0:0 5542, 6016, 21796 ,22314 
mc t0:0 5550, 5955, 21771 ,22319 
mc t0:0 5581, 5955, 21762 ,22344 
mc t0:0 5516, 5994, 21796 ,22332 
mc t0:0 5568, 5951, 21774 ,22335 
mc t0:0 5586, 5934, 21825 ,22335 
mc t0:0 5564, 5955, 21799 ,22383 
mc t0:0 5595, 5998, 21816 ,22361 
mc t0:0 5595, 6003, 21812 ,22378 
mc t0:0 5586, 5951, 21820 ,22370 
mc t0:0 5581, 5947, 21774 ,22353 
mc t0:0 5577, 5942, 21774 ,22344 
mc t0:0 5573, 5929, 21804 ,22332 
mc t0:0 5586, 5947, 21825 ,22344 
mc t0:0 5560, 6003, 21787 ,22357 
mc t0:0 5595, 5973, 21816 ,22344 
mc t0:0 5595, 5955, 21808 ,22332 
mc t0:0 5586, 5955, 21825 ,22332 
mc t0:0 5586, 6003, 21808 ,22314 
mc t0:0 5573, 5968, 21816 ,22340 
mc t0:0 5581, 5951, 21771 ,22340 
mc t0:0 5577, 5929, 21816 ,22322 
mc t0:0 5599, 5929, 21828 ,22340 
mc t0:0 5581, 5968, 21799 ,22344 
mc t0:0 5555, 6016, 21766 ,22340 
mc t0:0 5524, 5951, 21766 ,22322 
mc t0:0 5519, 5990, 21754 ,22327 
mc t0:0 5568, 6037, 21825 ,22332 
mc t0:0 5550, 6011, 21845 ,22335 
mc t0:0 5537, 6008, 21787 ,22361 
mc t0:0 5542, 6024, 21774 ,22310 
mc t0:0 -364, 5998, 21737 ,22319 
mc t0:0 5547, 6016, 21816 ,22322 
mc t0:0 5581, 5968, 21833 ,22366 
mc t0:0 5511, 6016, 21779 ,22340 
mc t0:0 5516, 6021, 21787 ,22383 
mc t0:0 5577, 6011, 21808 ,22340 
mc t0:0 5568, 5924, 21796 ,22344 
mc t0:0 5573, 5960, 21762 ,22327 
mc t0:0 5586, 5968, 21787 ,22327 
mc t0:0 5586, 6016, 21820 ,22314 
mc t0:0 5564, 6003, 21808 ,22327 
mc t0:0 5577, 5942, 21820 ,22314 
mc t0:0 5586, 5947, 21828 ,22370 
mc t0:0 5586, 5985, 21762 ,22310 
mc t0:0 5568, 5942, 21754 ,22314 
mc t0:0 5564, 5977, 21771 ,22344 
mc t0:0 5586, 5947, 21808 ,22357 
mc t0:0 5568, 6003, 21762 ,22357 
mc t0:0 5537, 5964, 21796 ,22310 
mc t0:0 -364, 5964, 21837 ,22388 
mc t0:0 5581, 5977, 21783 ,22335 
mc t0:0 5568, 6021, 21771 ,22322 
mc t0:0 5550, 5937, 21816 ,22310 
mc t0:0 5573, 5951, 21779 ,22378 
mc t0:0 5542, 5942, 21833 ,22370 
mc t0:0 5577, 6011, 21841 ,22374 
mc t0:0 5555, 5985, 21804 ,22322 
mc t0:0 5564, 5973, 21804 ,22378 
mc t0:0 5598, 5994, 21833 ,22322 
mc t0:0 5560, 5964, 21841 ,22340 
mc t0:0 5547, 5942, 21771 ,22378 
mc t0:0 5573, 5998, 21774 ,22314 
mc t0:0 5568, 5968, 21787 ,22322 
mc t0:0 5595, 5934, 21799 ,22314 
mc t0:0 5564, 5994, 21828 ,22335 
mc t0:0 5591, 5990, 21787 ,22335 
mc t0:0 5577, 5937, 21812 ,22322 
mc t0:0 5577, 5968, 21841 ,22348 
mc t0:0 5542, 6021, 21791 ,22332 
mc t0:0 5550, 5990, 21837 ,22353 
mc t0:0 5577, 5968, 21796 ,22370 
mc t0:0 5577, 5973, 21766 ,22322 
mc t0:0 5586, 6029, 21796 ,22357 
mc t0:0 5577, 6024, 21783 ,22344 
mc t0:0 5547, 6011, 21796 ,22340 
mc t0:0 5564, 6021, 21808 ,22335 
mc t0:0 5581, 5994, 21820 ,22378 
mc t0:0 5533, 5942, 21804 ,22366 
mc t0:0 5573, 5934, 21804 ,22340 
mc t0:0 5550, 5942, 21804 ,22361 
mc t0:0 5581, 5934, 21837 ,22340 
mc t0:0 5577, 5955, 21816 ,22340 
mc t0:0 5550, 6008, 21825 ,22370 
mc t0:0 5573, 5951, 21779 ,22348 
mc t0:0 5577, 5929, 21779 ,22370 
mc t0:0 5555, 5951, 21779 ,22370 
mc t0:0 5591, 5955, 21825 ,22374 
mc t0:0 5591, 5985, 21837 ,22353 
mc t0:0 5550, 6011, 21779 ,22322 
mc t0:0 5586, 5937, 21825 ,22353 
mc t0:0 5591, 5968, 21828 ,22340 
mc t0:0 5547, 5934, 21771 ,22383 
mc t0:0 5524, 5998, 21833 ,22335 
mc t0:0 5586, 6011, 21787 ,22388 
mc t0:0 5581, 5977, 21816 ,22335 
mc t0:0 5555, 5981, 21828 ,22332 
mc t0:0 5573, 5990, 21787 ,22366 
mc t0:0 5568, 5951, 21754 ,22370 
mc t0:0 5568, 5964, 21804 ,22374 
mc t0:0 5516, 6008, 21812 ,22357 
mc t0:0 5524, 5968, 21833 ,22388 
mc t0:0 5599, 5973, 21779 ,22332 
mc t0:0 5581, 5929, 21750 ,22310 
mc t0:0 5537, 5968, 21779 ,22366 
mc t0:0 5581, 5981, 21799 ,22327 
mc t0:0 -364, 5977, 21812 ,22348 
mc t0:0 5555, 6011, 21774 ,22322 
mc t0:0 5591, 5921, 21825 ,22383 
mc t0:0 5560, 5934, 21816 ,22357 
mc t0:0 5586, 5951, 21825 ,22335 
mc t0:0 5550, 6011, 21799 ,22366 
mc t0:0 5591, 5981, 21799 ,22327 
mc t0:0 5591, 6011, 21808 ,22340 
mc t0:0 5595, 6008, 21791 ,22322 
mc t0:0 5506, 6011, 21808 ,22378 
mc t0:0 5555, 5924, 21833 ,22322 
mc t0:0 5591, 5942, 21820 ,22340 
mc t0:0 5598, 5964, 21774 ,22361 
mc t0:0 5555, 5955, 21808 ,22388 
mc t0:0 5586, 5924, 21799 ,22314 
mc t0:0 5511, 5981, 21820 ,22370 
mc t0:0 5564, 5968, 21766 ,22332 
mc t0:0 5537, 5947, 21771 ,22348 
mc t0:0 5555, 5947, 21787 ,22388 
mc t0:0 5591, 6016, 21825 ,22340 
mc t0:0 5586, 5937, 21833 ,22327 
mc t0:0 5542, 6029, 21796 ,22391 
mc t0:0 5581, 6024, 21774 ,22319 
mc t0:0 5550, 6016, 21791 ,22378 
mc t0:0 5581, 5951, 21828 ,22319 
mc t0:0 5577, 5960, 21762 ,22391 
mc t0:0 5577, 5985, 21828 ,22357 
mc t0:0 5586, 6016, 21787 ,22327 
mc t0:0 5591, 5994, 21799 ,22366 
mc t0:0 5568, 5955, 21791 ,22305 
mc t0:0 5591, 5951, 21796 ,22314 
mc t0:0 5581, 5998, 21833 ,22319 
mc t0:0 5573, 5960, 21828 ,22322 
mc t0:0 5555, 5924, 21820 ,22348 
mc t0:0 5533, 5985, 21758 ,22314 
mc t0:0 5502, 5968, 21766 ,22310 
mc t0:0 5511, 5947, 21787 ,22366 
mc t0:0 5591, 6011, 21828 ,22319 
mc t0:0 5564, 5960, 21791 ,22370 
mc t0:0 5591, 5942, 21820 ,22310 
mc t0:0 5564, 5929, 21799 ,22388 
mc t0:0 5577, 5947, 21766 ,22327 
mc t0:0 5581, 5994, 21774 ,22335 
mc t0:0 5542, 6037, 21820 ,22353 
mc t0:0 5581, 5960, 21779 ,22374 
mc t0:0 5564, 5973, 21799 ,22340 
mc t0:0 5533, 5947, 21837 ,22388 
mc t0:0 5591, 5994, 21787 ,22319 
mc t0:0 5533, 6008, 21828 ,22370 
mc t0:0 5581, 5990, 21787 ,22305 
mc t0:0 5581, 5911, 21779 ,22361 
mc t0:0 5568, 5968, 21779 ,22370 
mc t0:0 5537, 6008, 21774 ,22391 
mc t0:0 5547, 6016, 21804 ,22332 
mc t0:0 5577, 5968, 21833 ,22391 
mc t0:0 5564, 5990, 21828 ,22310 
mc t0:0 5555, 6016, 21779 ,22335 
mc t0:0 5564, 5916, 21828 ,22340 
mc t0:0 5591, 5955, 21820 ,22327 
mc t0:0 5586, 5951, 21779 ,22383 
mc t0:0 5581, 5955, 21783 ,22348 
mc t0:0 5591, 5937, 21787 ,22319 
mc t0:0 5591, 5994, 21771 ,22332 
mc t0:0 5577, 5968, 21771 ,22348 
mc t0:0 5564, 5924, 21812 ,22314 
mc t0:0 5511, 6003, 21820 ,22314 
mc t0:0 5511, 5977, 21799 ,22332 
mc t0:0 5573, 5955, 21787 ,22335 
mc t0:0 5598, 5973, 21828 ,22361 
mc t0:0 5586, 6003, 21796 ,22344 
mc t0:0 5568, 5937, 21796 ,22348 
mc t0:0 5568, 5942, 21796 ,22344 
mc t0:0 5581, 5981, 21796 ,22366 
mc t0:0 5581, 6011, 21816 ,22378 
mc t0:0 5550, 5921, 21833 ,22374 
mc t0:0 5573, 5942, 21808 ,22370 
mc t0:0 5586, 6021, 21841 ,22400 
mc t0:0 5550, 5968, 21796 ,22332 
mc t0:0 5591, 5934, 21787 ,22327 
mc t0:0 5595, 5951, 21774 ,22383 
mc t0:0 5586, 5964, 21796 ,22361 
mc t0:0 5603, 5985, 21771 ,22314 
mc t0:0 5591, 5973, 21783 ,22366 
mc t0:0 5595, 5937, 21804 ,22314 
mc t0:0 5595, 6003, 21820 ,22314 
mc t0:0 5595, 5973, 21850 ,22327 
mc t0:0 5586, 5985, 21783 ,22322 
mc t0:0 5581, 6011, 21796 ,22314 
mc t0:0 5573, 5964, 21783 ,22305 
mc t0:0 5533, 5955, 21808 ,22332 
mc t0:0 5564, 5947, 21783 ,22370 
mc t0:0 5591, 5934, 21804 ,22319 
mc t0:0 5529, 5947, 21837 ,22305 
mc t0:0 5564, 5964, 21833 ,22319 
mc t0:0 5581, 5994, 21837 ,22388 
mc t0:0 5533, 5929, 21754 ,22332 
mc t0:0 5560, 5985, 21787 ,22314 
mc t0:0 5568, 5937, 21820 ,22353 
mc t0:0 5547, 5937, 21779 ,22366 
mc t0:0 5564, 5994, 21816 ,22319 
mc t0:0 5591, 5968, 21812 ,22327 
mc t0:0 5568, 5960, 21804 ,22319 
mc t0:0 5595, 5924, 21828 ,22332 
mc t0:0 5595, 5977, 21808 ,22383 
mc t0:0 5547, 5981, 21804 ,22327 
mc t0:0 5533, 5994, 21820 ,22383 
mc t0:0 5599, 5998, 21808 ,22319 
mc t0:0 5581, 5955, 21791 ,22322 
mc t0:0 5568, 5951, 21837 ,22370 
mc t0:0 5595, 5942, 21841 ,22319 
mc t0:0 5560, 5968, 21779 ,22335 
mc t0:0 5577, 5942, 21796 ,22366 
mc t0:0 5564, 5929, 21774 ,22370 
mc t0:0 5586, 6016, 21787 ,22366 
mc t0:0 5581, 5990, 21828 ,22314 
mc t0:0 5529, 6016, 21841 ,22344 
mc t0:0 5573, 6008, 21837 ,22374 
mc t0:0 5524, 6024, 21828 ,22310 
mc t0:0 5595, 6016, 21808 ,22357 
mc t0:0 5586, 5990, 21779 ,22332 
mc t0:0 5586, 5985, 21799 ,22344 
mc t0:0 5519, 5964, 21796 ,22332 
mc t0:0 5586, 5942, 21774 ,22319 
mc t0:0 5555, 5977, 21828 ,22340 
mc t0:0 5595, 6008, 21783 ,22314 
mc t0:0 5560, 5994, 21808 ,22361 
mc t0:0 5591, 5968, 21799 ,22332 
mc t0:0 5577, 6042, 21850 ,22310 
mc t0:0 5555, 5947, 21837 ,22340 
mc t0:0 5568, 6003, 21766 ,22357 
mc t0:0 5547, 5994, 21816 ,22344 
mc t0:0 5581, 6021, 21816 ,22340 
mc t0:0 5568, 5947, 21799 ,22335 
mc t0:0 5586, 5947, 21783 ,22370 
mc t0:0 5564, 6008, 21812 ,22327 
mc t0:0 5591, 5998, 21808 ,22327 
mc t0:0 5586, 5968, 21791 ,22314 
mc t0:0 5542, 6016, 21791 ,22370 
mc t0:0 5533, 6034, 21791 ,22370 
mc t0:0 5537, 5968, 21825 ,22388 
mc t0:0 5537, 5998, 21796 ,22332 
mc t0:0 5542, 5911, 21774 ,22353 
mc t0:0 5581, 5955, 21796 ,22357 
mc t0:0 5581, 5981, 21833 ,22383 
mc t0:0 5577, 5981, 21783 ,22319 
mc t0:0 5568, 6024, 21766 ,22374 
mc t0:0 5529, 5937, 21820 ,22388 
mc t0:0 5568, 5968, 21825 ,22322 
mc t0:0 5577, 6008, 21799 ,22335 
mc t0:0 5573, 5998, 21812 ,22366 
mc t0:0 5568, 6016, 21787 ,22319 
mc t0:0 5591, 6016, 21796 ,22340 
mc t0:0 5599, 6003, 21796 ,22370 
mc t0:0 5560, 6011, 21791 ,22314 
mc t0:0 5547, 5990, 21774 ,22378 
mc t0:0 5568, 5968, 21820 ,22314 
mc t0:0 5564, 5934, 21791 ,22335 
mc t0:0 5595, 5947, 21796 ,22301 
mc t0:0 5591, 5934, 21808 ,22319 
mc t0:0 5598, 5942, 21825 ,22361 
mc t0:0 5560, 5964, 21833 ,22332 
mc t0:0 5577, 6008, 21825 ,22366 
mc t0:0 5577, 5968, 21779 ,22383 
mc t0:0 5586, 5934, 21783 ,22310 
mc t0:0 5519, 5968, 21820 ,22319 
mc t0:0 5542, 5968, 21850 ,22319 
mc t0:0 5519, 5998, 21816 ,22319 
mc t0:0 5529, 5951, 21758 ,22348 
mc t0:0 5533, 6016, 21787 ,22322 
mc t0:0 5516, 6016, 21799 ,22319 
mc t0:0 5550, 6024, 21812 ,22374 
mc t0:0 5560, 6011, 21787 ,22319 
mc t0:0 5560, 6008, 21853 ,22327 
mc t0:0 5586, 5998, 21799 ,22383 
mc t0:0 5586, 5990, 21787 ,22388 
mc t0:0 5577, 5934, 21833 ,22319 
mc t0:0 5564, 6016, 21796 ,22370 
mc t0:0 5573, 5973, 21820 ,22374 
mc t0:0 5591, 5951, 21796 ,22340 
mc t0:0 5511, 5947, 21825 ,22370 
mc t0:0 5568, 5973, 21787 ,22319 
mc t0:0 5595, 5990, 21808 ,22361 
mc t0:0 5560, 5947, 21841 ,22344 
mc t0:0 5581, 5951, 21833 ,22370 
mc t0:0 5586, 5937, 21812 ,22344 
mc t0:0 5555, 5937, 21841 ,22319 
mc t0:0 5591, 5942, 21825 ,22332 
mc t0:0 5560, 6016, 21779 ,22370 
mc t0:0 5560, 6011, 21783 ,22348 
mc t0:0 5595, 5998, 21791 ,22319 
mc t0:0 5550, 5947, 21837 ,22357 
mc t0:0 5581, 6003, 21804 ,22366 
mc t0:0 5591, 5916, 21787 ,22383 
mc t0:0 5547, 5937, 21796 ,22383 
mc t0:0 5581, 5998, 21779 ,22370 
mc t0:0 5603, 5921, 21771 ,22374 
mc t0:0 5591, 5951, 21799 ,22396 
mc t0:0 5564, 5994, 21754 ,22335 
mc t0:0 5599, 6003, 21779 ,22340 
mc t0:0 5591, 5968, 21791 ,22332 
mc t0:0 5591, 6011, 21796 ,22378 
mc t0:0 5581, 6008, 21812 ,22332 
mc t0:0 5573, 6021, 21762 ,22378 
mc t0:0 5568, 6008, 21799 ,22310 
mc t0:0 5595, 5947, 21816 ,22366 
mc t0:0 5529, 5937, 21787 ,22327 
mc t0:0 5568, 6003, 21808 ,22314 
mc t0:0 5564, 5990, 21766 ,22391 
mc t0:0 5581, 6003, 21816 ,22322 
mc t0:0 5568, 5951, 21791 ,22327 
mc t0:0 5537, 6021, 21837 ,22322 
mc t0:0 5542, 5942, 21799 ,22332 
mc t0:0 5564, 6003, 21791 ,22340 
mc t0:0 5586, 6003, 21787 ,22319 
mc t0:0 5577, 6003, 21804 ,22374 
mc t0:0 5524, 6024, 21774 ,22322 
mc t0:0 5595, 5985, 21799 ,22378 
mc t0:0 5547, 5968, 21816 ,22322 
mc t0:0 5586, 5955, 21783 ,22370 
mc t0:0 5529, 5942, 21774 ,22335 
mc t0:0 5555, 6003, 21779 ,22327 
mc t0:0 5577, 6021, 21791 ,22310 
mc t0:0 5599, 5994, 21783 ,22332 
mc t0:0 5555, 5937, 21779 ,22332 
mc t0:0 5529, 5937, 21808 ,22348 
mc t0:0 5564, 5977, 21804 ,22314 
mc t0:0 5529, 6008, 21762 ,22314 
mc t0:0 5577, 5973, 21812 ,22348 
mc t0:0 5573, 5985, 21791 ,22322 
mc t0:0 5591, 6008, 21812 ,22332 
mc t0:0 5568, 5942, 21808 ,22378 
mc t0:0 5581, 5994, 21796 ,22361 
mc t0:0 5577, 6003, 21804 ,22322 
mc t0:0 5595, 5981, 21804 ,22332 
mc t0:0 5547, 6037, 21841 ,22370 
mc t0:0 5568, 6021, 21799 ,22340 
mc t0:0 5595, 6003, 21816 ,22344 
mc t0:0 5533, 5951, 21799 ,22340 
mc t0:0 5537, 5968, 21796 ,22340 
mc t0:0 5573, 5947, 21820 ,22327 
mc t0:0 5568, 5990, 21828 ,22310 
mc t0:0 5547, 5994, 21783 ,22327 
mc t0:0 5568, 5955, 21783 ,22322 
mc t0:0 5568, 5937, 21791 ,22361 
mc t0:0 5591, 5934, 21845 ,22357 
mc t0:0 5573, 5921, 21783 ,22332 
mc t0:0 5595, 5955, 21783 ,22327 
mc t0:0 5581, 6003, 21796 ,22332 
mc t0:0 5591, 5990, 21799 ,22374 
mc t0:0 5555, 5968, 21779 ,22348 
mc t0:0 5581, 5973, 21783 ,22322 
mc t0:0 5564, 6016, 21787 ,22322 
mc t0:0 5547, 5934, 21787 ,22327 
mc t0:0 5586, 5951, 21796 ,22319 
mc t0:0 5555, 5951, 21796 ,22340 
mc t0:0 5529, 5947, 21774 ,22374 
mc t0:0 5577, 5994, 21796 ,22344 
mc t0:0 5524, 5990, 21796 ,22332 
mc t0:0 5577, 6003, 21825 ,22327 
mc t0:0 5586, 6034, 21828 ,22400 
mc t0:0 5599, 6003, 21828 ,22314 
mc t0:0 5516, 6011, 21762 ,22361 
mc t0:0 5573, 6011, 21779 ,22374 
mc t0:0 5547, 5990, 21816 ,22314 
mc t0:0 5519, 5921, 21796 ,22322 
mc t0:0 5516, 5977, 21796 ,22314 
mc t0:0 5599, 6016, 21820 ,22310 
mc t0:0 5591, 5942, 21808 ,22332 
mc t0:0 5595, 5947, 21825 ,22332 
mc t0:0 -364, 6021, 21766 ,22335 
mc t0:0 5591, 5942, 21833 ,22370 
mc t0:0 5560, 6037, 21774 ,22310 
